,First_pokemon,Second_pokemon,Winner
44105,437,251,251
44107,356,267,267
44108,357,704,357
44109,388,54,54
44110,305,150,150
44111,253,18,18
44112,358,674,358
44113,580,105,580
44114,196,330,196
44115,282,1,282
44116,63,154,63
44117,531,306,306
44118,288,701,701
44119,339,66,339
44120,694,43,694
44121,605,497,497
44122,681,687,687
44124,332,489,489
44125,392,141,392
44126,522,414,522
44127,444,187,187
44128,62,403,62
44129,544,346,544
44130,635,654,635
44131,135,131,135
44132,494,33,494
44133,98,337,337
44134,564,646,646
44135,317,348,317
44136,277,167,277
44138,351,431,431
44139,615,314,615
44140,184,577,184
44141,116,136,136
44142,206,59,59
44143,190,711,711
44144,138,618,138
44145,448,196,196
44147,308,191,308
44148,716,336,716
44149,158,333,333
44150,204,635,635
44151,714,554,714
44152,599,566,566
44155,218,381,381
44156,640,209,640
44157,242,600,242
44158,35,102,102
44161,30,446,446
44162,637,202,637
44163,332,372,332
44166,182,708,182
44169,623,116,116
44170,41,701,701
44172,435,181,435
44173,381,688,381
44174,109,68,68
44175,299,405,405
44176,706,541,706
44178,413,131,131
44179,527,171,527
44181,253,39,253
44182,663,289,663
44183,651,410,651
44184,275,672,275
44185,554,482,482
44186,346,632,632
44187,336,361,336
44188,574,377,377
44189,689,314,314
44190,552,478,478
44191,162,669,162
44192,386,144,386
44193,100,369,369
44194,56,540,56
44195,258,244,244
44196,571,539,571
44197,576,454,454
44198,327,529,529
44199,383,175,383
44200,635,474,635
44204,384,2,384
44205,339,150,150
44206,530,333,530
44207,21,242,21
44208,326,303,326
44209,110,428,428
44210,265,19,19
44211,321,300,321
44212,499,267,267
44213,15,170,15
44215,644,55,644
44217,472,590,472
44218,419,130,419
44220,210,173,210
44221,461,516,461
44223,323,401,323
44224,501,11,501
44225,436,229,229
44227,181,10,181
44228,407,460,407
44230,314,232,314
44231,713,17,713
44232,652,368,652
44233,587,322,587
44234,309,544,309
44235,221,396,396
44236,134,544,134
44238,442,115,115
44239,224,445,445
44241,394,227,227
44242,159,682,159
44243,202,229,229
44244,507,286,286
44245,374,148,148
44246,603,690,603
44247,608,252,252
44248,64,502,64
44249,247,536,536
44250,57,323,57
44251,674,144,144
44252,189,278,189
44253,116,328,328
44254,3,15,3
44255,87,369,87
44256,106,262,106
44257,85,13,85
44258,231,475,475
44259,277,521,277
44260,570,349,349
44261,535,260,535
44262,311,232,232
44264,576,605,576
44265,457,494,494
44266,451,327,451
44268,714,666,666
44269,150,128,150
44270,575,44,575
44271,38,264,264
44272,137,312,312
44273,587,126,587
44274,586,390,586
44275,204,691,691
44276,12,402,12
44277,284,350,350
44278,506,600,506
44279,221,551,551
44280,135,468,135
44281,316,41,41
44282,516,569,516
44283,541,212,212
44284,578,33,33
44286,623,360,360
44287,528,641,528
44289,141,540,141
44292,176,515,515
44293,517,112,112
44294,321,180,321
44296,137,458,458
44297,631,267,267
44298,359,123,123
44299,354,698,354
44300,32,226,226
44301,57,637,637
44302,561,80,561
44304,475,141,141
44305,151,712,151
44307,660,283,660
44308,524,124,524
44309,585,5,5
44310,55,105,55
44313,598,523,598
44314,263,497,497
44315,387,437,437
44316,262,503,503
44317,148,636,148
44318,66,391,391
44319,467,367,467
44321,263,78,78
44322,402,81,402
44323,209,712,209
44324,130,532,130
44325,146,150,150
44326,162,316,162
44327,618,705,705
44328,698,588,588
44329,480,459,480
44331,473,238,473
44333,312,176,312
44334,190,10,190
44335,207,228,207
44336,594,5,5
44337,201,623,623
44338,261,456,456
44339,242,596,596
44340,165,360,165
44341,482,285,482
44342,147,221,221
44343,137,570,570
44344,118,28,28
44345,221,282,282
44349,354,493,493
44350,96,596,596
44351,236,447,447
44352,234,269,234
44353,52,501,52
44354,14,580,580
44355,226,7,226
44358,439,399,439
44359,244,478,478
44360,95,275,275
44361,176,351,351
44363,417,26,26
44364,88,106,106
44365,510,673,510
44367,112,613,613
44369,277,622,277
44370,19,602,19
44371,356,427,427
44372,704,422,704
44374,567,352,567
44375,13,171,171
44376,589,710,710
44377,50,519,50
44378,293,417,417
44379,455,277,277
44380,650,624,624
44382,96,699,699
44384,502,252,252
44385,608,361,608
44386,711,540,711
44387,578,565,565
44388,229,28,229
44389,164,464,464
44390,550,320,550
44391,511,49,49
44392,694,302,302
44393,294,131,131
44395,369,648,648
44396,90,664,90
44397,109,443,443
44398,18,446,446
44399,651,226,226
44401,192,244,244
44402,246,329,329
44403,436,248,248
44404,410,18,18
44405,580,214,214
44406,227,715,715
44408,70,631,631
44410,634,400,400
44411,210,494,494
44413,241,419,419
44414,302,648,648
44415,433,269,269
44416,381,657,381
44417,406,263,263
44418,332,81,332
44419,676,487,487
44421,411,470,470
44422,708,518,708
44423,376,696,376
44424,188,459,188
44425,471,622,622
44426,280,686,686
44427,148,181,148
44428,711,118,711
44429,713,382,382
44430,86,690,86
44431,625,662,662
44432,517,279,279
44433,51,371,51
44434,455,685,685
44435,329,30,329
44436,688,114,114
44437,12,299,12
44438,573,651,573
44439,28,41,28
44440,524,706,706
44441,206,158,206
44442,706,681,681
44443,30,164,164
44444,69,671,671
44446,599,332,332
44447,717,401,717
44448,445,245,445
44449,324,444,444
44450,427,207,207
44451,363,93,93
44452,174,559,559
44454,244,707,244
44455,700,563,700
44457,190,371,190
44458,201,341,201
44459,352,141,141
44460,499,18,18
44461,222,345,222
44462,452,628,452
44463,230,685,230
44466,212,204,212
44468,296,604,604
44469,602,720,720
44470,535,587,587
44471,275,32,275
44473,547,80,547
44475,457,247,457
44477,580,352,580
44478,5,566,5
44479,536,382,382
44480,644,404,644
44481,644,176,176
44482,345,361,361
44484,693,447,447
44485,451,99,99
44486,611,89,611
44487,116,125,125
44488,440,481,481
44489,415,193,193
44490,3,615,615
44491,330,265,330
44492,569,686,569
44493,687,29,687
44494,697,691,697
44496,91,144,144
44497,206,640,640
44500,149,308,308
44501,79,54,79
44502,127,130,127
44503,421,133,421
44504,686,272,272
44505,93,579,93
44507,164,620,620
44508,268,677,677
44509,280,635,635
44510,405,249,249
44511,368,52,52
44512,686,64,686
44513,271,610,610
44514,189,392,189
44515,555,327,555
44516,691,230,230
44517,391,69,391
44519,263,299,263
44520,687,641,641
44521,226,704,226
44522,703,716,716
44523,230,572,230
44526,714,414,414
44527,208,372,372
44529,383,671,383
44530,384,77,384
44531,87,207,207
44532,622,661,661
44533,507,532,507
44535,490,453,490
44537,54,261,54
44538,582,438,438
44539,176,688,688
44540,317,189,317
44542,538,646,646
44543,486,245,486
44544,312,675,312
44545,392,173,392
44546,206,145,145
44547,673,156,156
44548,666,587,587
44549,353,283,283
44550,31,708,31
44552,150,195,150
44553,356,683,683
44554,581,721,581
44555,619,507,619
44556,289,56,289
44557,590,634,634
44558,677,658,658
44560,83,590,83
44561,682,104,104
44562,598,663,663
44563,480,225,480
44564,189,678,189
44565,158,198,198
44566,239,271,239
44567,570,54,570
44568,371,615,615
44569,632,695,695
44570,719,510,510
44571,396,488,488
44572,456,372,456
44573,575,561,561
44575,549,191,549
44576,355,94,94
44577,229,298,229
44578,283,84,84
44579,715,182,715
44580,95,435,435
44581,136,125,125
44583,291,215,291
44585,214,381,381
44586,441,450,441
44588,241,213,241
44589,218,666,666
44590,451,186,186
44592,435,16,435
44593,571,634,571
44594,81,504,81
44595,594,706,706
44596,292,248,248
44597,212,322,212
44598,565,431,565
44599,287,313,313
44600,527,262,262
44602,510,250,510
44603,198,106,198
44605,181,587,587
44606,645,509,645
44607,44,16,16
44609,76,152,152
44610,353,543,543
44611,500,171,171
44612,659,390,390
44614,410,704,704
44615,191,650,650
44616,108,237,237
44619,333,437,333
44621,573,62,573
44622,77,296,77
44623,577,579,579
44626,418,451,418
44627,691,13,13
44628,320,299,320
44629,266,126,126
44630,534,172,534
44631,715,673,715
44632,155,164,164
44633,720,101,101
44634,589,538,538
44635,80,343,80
44636,58,83,83
44637,193,312,312
44638,672,225,225
44639,150,261,261
44640,478,360,360
44641,293,154,154
44642,693,304,693
44643,513,91,91
44644,424,238,424
44645,272,653,272
44646,305,360,305
44647,22,690,22
44648,367,353,367
44650,596,299,596
44652,31,720,31
44653,255,600,600
44654,142,495,142
44655,17,327,17
44656,680,624,624
44657,612,685,685
44658,620,627,620
44659,227,696,227
44660,482,625,625
44662,92,529,92
44663,588,59,59
44664,586,109,586
44665,508,21,508
44666,691,468,468
44667,527,611,527
44668,414,347,347
44669,676,154,676
44670,91,324,91
44672,223,715,715
44673,501,274,274
44674,150,662,150
44676,540,633,540
44677,263,126,126
44679,652,608,652
44680,369,307,307
44681,33,254,254
44682,179,120,120
44683,489,418,418
44684,208,686,686
44685,141,386,386
44686,545,165,545
44687,597,471,471
44688,226,497,497
44690,205,530,530
44691,242,573,573
44692,324,478,478
44693,403,73,73
44694,662,265,662
44695,567,358,567
44696,265,418,418
44697,505,293,505
44698,115,605,115
44699,250,660,250
44700,323,314,323
44701,672,255,672
44702,660,613,660
44703,36,427,427
44705,471,46,471
44706,170,225,225
44707,301,620,620
44708,676,522,676
44709,377,68,68
44710,444,99,444
44712,299,394,394
44713,586,210,586
44714,635,558,635
44716,29,346,346
44720,196,257,196
44721,568,581,581
44722,66,644,644
44724,653,524,524
44725,63,20,20
44727,101,142,101
44729,12,117,117
44730,402,688,402
44731,392,660,392
44732,690,137,137
44733,418,25,25
44734,368,80,368
44735,227,131,227
44737,466,33,466
44738,117,142,142
44739,56,289,289
44740,140,510,510
44741,595,476,595
44743,408,580,408
44744,194,317,317
44745,462,251,251
44746,668,355,668
44748,68,142,68
44749,538,78,78
44750,478,313,313
44751,549,501,549
44753,134,609,609
44754,554,418,418
44755,30,239,239
44756,315,264,264
44757,600,562,600
44758,319,401,319
44759,214,571,571
44761,53,364,53
44762,373,80,373
44763,105,643,643
44764,165,603,165
44765,175,25,25
44767,35,648,648
44768,574,601,601
44769,313,614,313
44771,397,279,397
44774,435,468,435
44775,463,108,463
44777,11,560,560
44778,443,233,233
44779,161,76,76
44780,45,304,45
44781,138,396,396
44783,9,489,489
44784,163,387,163
44785,426,96,426
44788,645,97,645
44789,343,277,277
44790,371,703,703
44791,439,182,439
44792,370,692,370
44793,534,469,534
44794,656,184,656
44795,134,500,500
44797,230,275,230
44798,514,561,514
44799,608,657,657
44801,514,712,514
44802,509,472,472
44803,672,649,649
44805,286,266,286
44806,534,289,289
44807,505,6,6
44809,359,543,359
44810,3,89,3
44811,520,718,520
44812,679,694,694
44813,484,195,484
44814,352,384,384
44815,445,720,445
44817,513,233,513
44818,563,547,547
44819,440,564,564
44820,270,447,447
44821,402,382,382
44822,434,262,434
44823,393,366,393
44824,284,533,284
44828,511,240,240
44829,124,543,124
44830,696,392,392
44831,558,118,118
44833,241,193,241
44834,162,211,162
44835,717,570,717
44836,183,84,84
44838,339,248,248
44839,115,598,115
44840,636,682,636
44841,427,420,427
44842,23,598,23
44843,420,598,420
44844,38,102,38
44845,590,526,526
44846,119,451,119
44847,366,502,502
44848,542,410,542
44849,139,29,139
44850,266,457,457
44852,272,492,492
44853,251,671,251
44854,522,477,522
44855,317,124,124
44858,402,596,596
44859,37,68,37
44860,455,375,375
44861,245,320,245
44862,558,169,169
44864,14,141,141
44865,172,213,172
44866,186,118,186
44868,446,278,446
44869,256,482,482
44870,219,648,648
44871,118,304,118
44873,664,648,648
44874,282,610,282
44876,347,311,311
44877,621,320,320
44878,390,443,390
44879,8,540,8
44880,37,230,230
44881,515,28,28
44883,234,509,234
44884,184,515,515
44885,182,124,124
44886,33,411,33
44887,648,679,648
44888,616,508,508
44889,208,34,34
44890,502,120,120
44891,341,98,98
44892,298,48,48
44893,249,369,249
44894,63,521,521
44895,720,226,226
44897,81,287,287
44898,111,81,111
44899,390,9,9
44900,47,343,47
44902,15,120,120
44905,339,597,339
44906,667,101,101
44908,281,343,343
44909,79,320,320
44910,194,415,415
44911,559,16,16
44913,704,614,614
44914,444,341,444
44915,437,634,634
44917,559,719,719
44918,559,338,338
44919,161,355,355
44920,207,290,207
44922,44,579,44
44923,719,410,719
44924,545,643,545
44925,118,153,118
44926,352,673,673
44928,402,642,642
44929,22,300,22
44930,505,328,505
44931,116,657,657
44932,707,201,707
44933,91,527,527
44935,709,123,123
44936,503,268,503
44937,712,212,212
44938,403,634,634
44941,444,531,444
44942,709,293,293
44943,283,249,249
44944,703,101,101
44945,576,203,203
44946,671,363,671
44947,122,487,487
44949,81,283,283
44950,348,239,239
44951,615,375,615
44952,289,481,289
44953,348,117,117
44954,16,19,19
44955,78,26,26
44957,486,201,486
44958,247,270,247
44959,235,416,416
44960,158,147,147
44962,613,55,55
44964,146,631,146
44965,119,227,227
44966,76,154,154
44967,551,178,178
44968,203,142,142
44969,583,80,583
44970,390,627,390
44971,301,259,301
44972,708,43,708
44973,103,357,103
44974,315,708,315
44975,575,158,575
44978,88,518,518
44979,22,716,22
44980,205,153,153
44981,381,234,381
44982,692,514,514
44983,249,529,249
44984,594,570,570
44985,421,271,421
44986,249,125,249
44987,140,323,140
44988,673,3,3
44989,325,583,325
44990,590,161,161
44991,80,446,80
44992,714,690,714
44993,689,42,42
44994,184,533,184
44995,599,643,643
44999,48,208,48
45000,150,86,150
45001,288,659,288
45002,691,23,23
45003,77,184,77
45004,114,128,128
45005,19,477,477
45006,151,486,486
45007,22,348,22
45008,98,29,98
45009,715,660,715
45011,61,635,635
45013,419,492,419
45015,570,208,570
45016,451,38,38
45017,292,602,602
45019,130,154,130
45020,137,23,23
45021,363,129,363
45022,285,377,377
45023,85,323,85
45025,443,532,443
45027,499,603,499
45028,427,246,427
45029,431,719,431
45030,338,629,338
45031,110,75,110
45032,462,220,462
45035,510,474,510
45036,694,404,694
45037,655,550,655
45038,564,588,588
45039,100,545,545
45041,610,605,610
45042,422,127,127
45043,205,85,85
45044,638,690,638
45045,351,331,351
45046,330,84,330
45048,98,347,347
45049,327,238,238
45050,371,108,371
45051,238,596,596
45052,213,481,481
45053,639,605,639
45054,674,631,631
45056,193,667,193
45057,46,518,518
45058,645,321,645
45059,133,553,553
45061,474,274,474
45062,269,261,269
45063,552,613,552
45064,349,656,349
45065,635,205,635
45066,650,189,189
45067,555,684,555
45068,47,414,414
45070,667,492,492
45071,362,637,637
45072,29,95,95
45074,79,349,79
45075,176,703,703
45076,678,188,678
45077,230,550,550
45078,311,471,311
45079,182,338,338
45080,319,719,319
45081,333,70,70
45082,36,522,522
45083,398,348,398
45084,465,520,520
45085,315,710,315
45086,514,96,514
45087,179,45,45
45088,53,415,53
45090,368,248,248
45092,343,317,317
45093,246,590,246
45094,154,662,662
45095,245,455,245
45096,188,329,188
45097,655,31,655
45098,126,30,126
45099,522,289,289
45100,367,588,588
45101,544,615,615
45102,86,518,86
45103,721,622,721
45104,624,543,624
45105,419,64,419
45107,442,596,596
45108,274,641,641
45110,361,526,526
45111,139,77,77
45112,376,235,235
45113,501,146,146
45114,86,558,558
45115,56,14,56
45116,187,378,378
45118,647,169,169
45122,580,490,490
45123,658,28,658
45124,610,46,610
45126,704,146,146
45127,627,412,627
45128,646,505,646
45129,263,340,340
45130,376,709,376
45131,214,135,135
45133,182,685,685
45134,163,658,658
45135,398,517,398
45137,309,602,309
45138,452,431,452
45140,175,541,541
45141,536,4,536
45143,569,365,569
45144,544,682,544
45145,487,57,57
45147,123,637,123
45149,25,150,150
45151,145,6,6
45152,530,224,530
45154,129,600,600
45155,260,573,573
45157,662,650,662
45158,658,590,658
45159,663,113,663
45161,12,248,12
45162,88,124,88
45163,710,223,223
45164,396,484,484
45165,409,544,409
45167,548,540,540
45169,625,186,186
45172,679,610,610
45173,15,344,344
45174,144,449,144
45175,240,396,240
45176,20,398,398
45177,21,525,525
45179,282,66,282
45181,661,314,314
45182,338,286,286
45183,555,413,555
45184,44,223,223
45185,226,645,645
45186,687,210,687
45187,381,318,318
45189,653,54,653
45190,335,143,335
45191,648,470,470
45192,270,181,181
45193,388,255,255
45194,123,207,123
45195,123,420,123
45196,184,441,441
45197,639,705,639
45198,31,233,31
45200,306,120,120
45201,52,525,525
45202,502,224,502
45205,76,648,648
45206,14,99,99
45208,83,607,607
45209,458,255,458
45210,679,247,247
45211,214,443,214
45214,277,666,277
45215,194,603,603
45216,415,129,129
45218,7,45,45
45219,565,400,400
45220,502,358,358
45221,260,306,260
45223,403,271,271
45224,285,519,519
45225,586,264,264
45226,214,91,214
45227,11,35,35
45228,519,313,313
45229,622,376,376
45230,226,22,22
45231,278,573,573
45232,19,166,166
45234,316,404,404
45235,349,210,210
45237,531,693,693
45239,117,126,126
45240,152,205,152
45241,98,263,263
45243,477,208,477
45244,719,678,678
45245,221,389,389
45246,288,316,288
45248,242,92,92
45250,94,576,94
45251,147,131,131
45253,404,437,404
45254,645,439,645
45255,58,259,58
45257,295,666,666
45261,199,588,588
45262,482,468,482
45264,86,581,581
45266,4,315,315
45268,560,175,560
45269,122,624,624
45270,216,91,91
45273,436,714,714
45274,633,524,633
45275,549,568,549
45276,178,682,178
45277,127,290,127
45279,618,485,485
45280,530,237,530
45281,665,456,456
45283,716,691,716
45284,389,588,588
45286,134,715,715
45288,25,431,25
45289,396,33,33
45290,46,474,474
45292,199,607,199
45293,634,142,142
45294,340,245,245
45295,193,514,514
45296,305,271,271
45299,298,266,298
45300,160,289,289
45301,505,100,100
45303,385,479,385
45304,189,679,189
45305,310,586,310
45307,378,688,688
45308,250,50,50
45309,365,519,365
45310,603,222,603
45311,566,643,643
45312,258,192,258
45314,135,250,135
45315,397,175,397
45316,197,270,197
45317,425,401,425
45318,574,451,451
45319,633,718,718
45320,279,640,640
45321,229,455,229
45322,191,473,473
45323,573,255,573
45325,592,48,48
45326,373,185,373
45327,364,699,699
45328,74,448,448
45329,490,57,490
45330,514,372,514
45331,148,687,687
45332,689,671,671
45333,532,275,275
45334,88,130,130
45335,699,492,492
45336,651,326,326
45337,93,660,660
45338,404,441,441
45339,466,484,484
45340,363,321,321
45341,379,615,379
45342,135,402,135
45343,245,117,117
45345,19,657,657
45346,401,133,133
45348,615,227,615
45349,310,640,640
45351,503,703,503
45353,662,222,222
45354,131,413,131
45355,705,187,705
